No	Time	T1/T2	Value	Unit	Judge
3984	2018/03/19_14:51:28	T1	260.4	K-T	Fail
3985	2018/03/19_14:51:29	T1	260.4	K-T	Fail
3986	2018/03/19_14:51:30	T1	260.4	K-T	Fail
3987	2018/03/19_14:51:31	T1	260.5	K-T	Fail
3988	2018/03/19_14:51:32	T1	260.4	K-T	Fail
3989	2018/03/19_14:51:33	T1	260.5	K-T	Fail
3990	2018/03/19_14:51:34	T1	260.5	K-T	Fail
3991	2018/03/19_14:51:35	T1	260.6	K-T	Fail
3992	2018/03/19_14:51:36	T1	260.6	K-T	Fail
3993	2018/03/19_14:51:37	T1	260.6	K-T	Fail
3994	2018/03/19_14:51:38	T1	260.6	K-T	Fail
3995	2018/03/19_14:51:39	T1	260.6	K-T	Fail
3996	2018/03/19_14:51:40	T1	260.7	K-T	Fail
3997	2018/03/19_14:51:41	T1	260.7	K-T	Fail
3998	2018/03/19_14:51:42	T1	260.7	K-T	Fail
3999	2018/03/19_14:51:43	T1	260.7	K-T	Fail
4000	2018/03/19_14:51:44	T1	260.7	K-T	Fail
4001	2018/03/19_14:51:45	T1	260.8	K-T	Fail
4002	2018/03/19_14:51:46	T1	260.8	K-T	Fail
4003	2018/03/19_14:51:47	T1	260.9	K-T	Fail
4004	2018/03/19_14:51:48	T1	260.9	K-T	Fail
4005	2018/03/19_14:51:49	T1	260.9	K-T	Fail
4006	2018/03/19_14:51:50	T1	260.9	K-T	Fail
4007	2018/03/19_14:51:51	T1	261.0	K-T	Fail
4008	2018/03/19_14:51:52	T1	261.0	K-T	Fail
4009	2018/03/19_14:51:53	T1	261.0	K-T	Fail
4010	2018/03/19_14:51:54	T1	261.1	K-T	Fail
4011	2018/03/19_14:51:55	T1	261.1	K-T	Fail
4012	2018/03/19_14:51:56	T1	261.1	K-T	Fail
4013	2018/03/19_14:51:57	T1	261.1	K-T	Fail
4014	2018/03/19_14:51:58	T1	261.1	K-T	Fail
4015	2018/03/19_14:51:59	T1	261.2	K-T	Fail
4016	2018/03/19_14:52:00	T1	261.2	K-T	Fail
4017	2018/03/19_14:52:01	T1	261.3	K-T	Fail
4018	2018/03/19_14:52:02	T1	261.2	K-T	Fail
4019	2018/03/19_14:52:03	T1	261.3	K-T	Fail
4020	2018/03/19_14:52:04	T1	261.3	K-T	Fail
4021	2018/03/19_14:52:05	T1	261.4	K-T	Fail
4022	2018/03/19_14:52:06	T1	261.4	K-T	Fail
4023	2018/03/19_14:52:07	T1	261.4	K-T	Fail
4024	2018/03/19_14:52:08	T1	261.4	K-T	Fail
4025	2018/03/19_14:52:09	T1	261.5	K-T	Fail
4026	2018/03/19_14:52:10	T1	261.5	K-T	Fail
4027	2018/03/19_14:52:11	T1	261.5	K-T	Fail
4028	2018/03/19_14:52:12	T1	261.5	K-T	Fail
4029	2018/03/19_14:52:13	T1	261.5	K-T	Fail
4030	2018/03/19_14:52:14	T1	261.5	K-T	Fail
4031	2018/03/19_14:52:15	T1	261.6	K-T	Fail
4032	2018/03/19_14:52:16	T1	261.6	K-T	Fail
4033	2018/03/19_14:52:17	T1	261.6	K-T	Fail
4034	2018/03/19_14:52:18	T1	261.7	K-T	Fail
4035	2018/03/19_14:52:19	T1	261.7	K-T	Fail
4036	2018/03/19_14:52:20	T1	261.7	K-T	Fail
4037	2018/03/19_14:52:21	T1	261.8	K-T	Fail
4038	2018/03/19_14:52:22	T1	261.8	K-T	Fail
4039	2018/03/19_14:52:23	T1	261.9	K-T	Fail
4040	2018/03/19_14:52:24	T1	261.9	K-T	Fail
4041	2018/03/19_14:52:25	T1	261.9	K-T	Fail
4042	2018/03/19_14:52:26	T1	261.9	K-T	Fail
4043	2018/03/19_14:52:27	T1	262.0	K-T	Fail
4044	2018/03/19_14:52:28	T1	262.0	K-T	Fail
4045	2018/03/19_14:52:29	T1	262.0	K-T	Fail
4046	2018/03/19_14:52:30	T1	262.0	K-T	Fail
4047	2018/03/19_14:52:31	T1	262.0	K-T	Fail
4048	2018/03/19_14:52:32	T1	262.1	K-T	Fail
4049	2018/03/19_14:52:33	T1	262.1	K-T	Fail
4050	2018/03/19_14:52:34	T1	262.1	K-T	Fail
4051	2018/03/19_14:52:35	T1	262.2	K-T	Fail
4052	2018/03/19_14:52:36	T1	262.2	K-T	Fail
4053	2018/03/19_14:52:37	T1	262.2	K-T	Fail
4054	2018/03/19_14:52:38	T1	262.3	K-T	Fail
4055	2018/03/19_14:52:39	T1	262.3	K-T	Fail
4056	2018/03/19_14:52:40	T1	262.3	K-T	Fail
4057	2018/03/19_14:52:41	T1	262.3	K-T	Fail
4058	2018/03/19_14:52:42	T1	262.4	K-T	Fail
4059	2018/03/19_14:52:43	T1	262.4	K-T	Fail
4060	2018/03/19_14:52:44	T1	262.4	K-T	Fail
4061	2018/03/19_14:52:45	T1	262.5	K-T	Fail
4062	2018/03/19_14:52:46	T1	262.5	K-T	Fail
4063	2018/03/19_14:52:47	T1	262.4	K-T	Fail
4064	2018/03/19_14:52:48	T1	262.5	K-T	Fail
4065	2018/03/19_14:52:49	T1	262.5	K-T	Fail
4066	2018/03/19_14:52:50	T1	262.5	K-T	Fail
4067	2018/03/19_14:52:51	T1	262.6	K-T	Fail
4068	2018/03/19_14:52:52	T1	262.6	K-T	Fail
4069	2018/03/19_14:52:53	T1	262.6	K-T	Fail
4070	2018/03/19_14:52:54	T1	262.6	K-T	Fail
4071	2018/03/19_14:52:55	T1	262.7	K-T	Fail
4072	2018/03/19_14:52:56	T1	262.7	K-T	Fail
4073	2018/03/19_14:52:57	T1	262.7	K-T	Fail
4074	2018/03/19_14:52:58	T1	262.8	K-T	Fail
4075	2018/03/19_14:52:59	T1	262.8	K-T	Fail
4076	2018/03/19_14:53:00	T1	262.8	K-T	Fail
4077	2018/03/19_14:53:01	T1	262.9	K-T	Fail
4078	2018/03/19_14:53:02	T1	262.9	K-T	Fail
4079	2018/03/19_14:53:03	T1	262.9	K-T	Fail
4080	2018/03/19_14:53:04	T1	262.9	K-T	Fail
4081	2018/03/19_14:53:05	T1	263.0	K-T	Fail
4082	2018/03/19_14:53:06	T1	263.0	K-T	Fail
4083	2018/03/19_14:53:07	T1	263.0	K-T	Fail
4084	2018/03/19_14:53:08	T1	263.0	K-T	Fail
4085	2018/03/19_14:53:09	T1	263.0	K-T	Fail
4086	2018/03/19_14:53:10	T1	263.0	K-T	Fail
4087	2018/03/19_14:53:11	T1	263.0	K-T	Fail
4088	2018/03/19_14:53:12	T1	263.1	K-T	Fail
4089	2018/03/19_14:53:13	T1	263.1	K-T	Fail
4090	2018/03/19_14:53:14	T1	263.2	K-T	Fail
4091	2018/03/19_14:53:15	T1	263.2	K-T	Fail
4092	2018/03/19_14:53:16	T1	263.2	K-T	Fail
4093	2018/03/19_14:53:17	T1	263.2	K-T	Fail
4094	2018/03/19_14:53:18	T1	263.3	K-T	Fail
4095	2018/03/19_14:53:19	T1	263.3	K-T	Fail
4096	2018/03/19_14:53:20	T1	263.3	K-T	Fail
4097	2018/03/19_14:53:21	T1	263.4	K-T	Fail
4098	2018/03/19_14:53:22	T1	263.4	K-T	Fail
4099	2018/03/19_14:53:23	T1	263.4	K-T	Fail
4100	2018/03/19_14:53:24	T1	263.4	K-T	Fail
4101	2018/03/19_14:53:25	T1	263.4	K-T	Fail
4102	2018/03/19_14:53:26	T1	263.5	K-T	Fail
4103	2018/03/19_14:53:27	T1	263.5	K-T	Fail
4104	2018/03/19_14:53:28	T1	263.5	K-T	Fail
4105	2018/03/19_14:53:29	T1	263.6	K-T	Fail
4106	2018/03/19_14:53:30	T1	263.6	K-T	Fail
4107	2018/03/19_14:53:31	T1	263.6	K-T	Fail
4108	2018/03/19_14:53:32	T1	263.6	K-T	Fail
4109	2018/03/19_14:53:33	T1	263.7	K-T	Fail
4110	2018/03/19_14:53:34	T1	263.7	K-T	Fail
4111	2018/03/19_14:53:35	T1	263.7	K-T	Fail
4112	2018/03/19_14:53:36	T1	263.8	K-T	Fail
4113	2018/03/19_14:53:37	T1	263.8	K-T	Fail
4114	2018/03/19_14:53:38	T1	263.8	K-T	Fail
4115	2018/03/19_14:53:39	T1	263.8	K-T	Fail
4116	2018/03/19_14:53:40	T1	263.9	K-T	Fail
4117	2018/03/19_14:53:41	T1	263.9	K-T	Fail
4118	2018/03/19_14:53:42	T1	263.9	K-T	Fail
4119	2018/03/19_14:53:43	T1	263.9	K-T	Fail
4120	2018/03/19_14:53:44	T1	264.0	K-T	Fail
4121	2018/03/19_14:53:45	T1	264.0	K-T	Fail
4122	2018/03/19_14:53:46	T1	264.0	K-T	Fail
4123	2018/03/19_14:53:47	T1	264.0	K-T	Fail
4124	2018/03/19_14:53:48	T1	264.1	K-T	Fail
4125	2018/03/19_14:53:49	T1	264.1	K-T	Fail
4126	2018/03/19_14:53:50	T1	264.1	K-T	Fail
4127	2018/03/19_14:53:51	T1	264.1	K-T	Fail
4128	2018/03/19_14:53:52	T1	264.2	K-T	Fail
4129	2018/03/19_14:53:53	T1	264.2	K-T	Fail
4130	2018/03/19_14:53:54	T1	264.2	K-T	Fail
4131	2018/03/19_14:53:55	T1	264.3	K-T	Fail
4132	2018/03/19_14:53:56	T1	264.3	K-T	Fail
4133	2018/03/19_14:53:57	T1	264.3	K-T	Fail
4134	2018/03/19_14:53:58	T1	264.4	K-T	Fail
4135	2018/03/19_14:53:59	T1	264.4	K-T	Fail
4136	2018/03/19_14:54:00	T1	264.4	K-T	Fail
4137	2018/03/19_14:54:01	T1	264.4	K-T	Fail
4138	2018/03/19_14:54:02	T1	264.4	K-T	Fail
4139	2018/03/19_14:54:03	T1	264.4	K-T	Fail
4140	2018/03/19_14:54:04	T1	264.5	K-T	Fail
4141	2018/03/19_14:54:05	T1	264.5	K-T	Fail
4142	2018/03/19_14:54:06	T1	264.5	K-T	Fail
4143	2018/03/19_14:54:07	T1	264.5	K-T	Fail
4144	2018/03/19_14:54:08	T1	264.6	K-T	Fail
4145	2018/03/19_14:54:09	T1	264.6	K-T	Fail
4146	2018/03/19_14:54:10	T1	264.7	K-T	Fail
4147	2018/03/19_14:54:11	T1	264.7	K-T	Fail
4148	2018/03/19_14:54:12	T1	264.7	K-T	Fail
4149	2018/03/19_14:54:13	T1	264.7	K-T	Fail
4150	2018/03/19_14:54:14	T1	264.7	K-T	Fail
4151	2018/03/19_14:54:15	T1	264.7	K-T	Fail
4152	2018/03/19_14:54:16	T1	264.7	K-T	Fail
4153	2018/03/19_14:54:17	T1	264.7	K-T	Fail
4154	2018/03/19_14:54:18	T1	264.8	K-T	Fail
4155	2018/03/19_14:54:19	T1	264.8	K-T	Fail
4156	2018/03/19_14:54:20	T1	264.8	K-T	Fail
4157	2018/03/19_14:54:21	T1	264.8	K-T	Fail
4158	2018/03/19_14:54:22	T1	264.9	K-T	Fail
4159	2018/03/19_14:54:23	T1	264.9	K-T	Fail
4160	2018/03/19_14:54:24	T1	264.8	K-T	Fail
4161	2018/03/19_14:54:25	T1	265.0	K-T	Fail
4162	2018/03/19_14:54:26	T1	264.9	K-T	Fail
4163	2018/03/19_14:54:27	T1	265.0	K-T	Fail
4164	2018/03/19_14:54:28	T1	265.0	K-T	Fail
4165	2018/03/19_14:54:29	T1	265.0	K-T	Fail
4166	2018/03/19_14:54:30	T1	265.1	K-T	Fail
4167	2018/03/19_14:54:31	T1	265.1	K-T	Fail
4168	2018/03/19_14:54:32	T1	265.1	K-T	Fail
4169	2018/03/19_14:54:33	T1	265.1	K-T	Fail
4170	2018/03/19_14:54:34	T1	265.2	K-T	Fail
4171	2018/03/19_14:54:35	T1	265.2	K-T	Fail
4172	2018/03/19_14:54:36	T1	265.2	K-T	Fail
4173	2018/03/19_14:54:37	T1	265.2	K-T	Fail
4174	2018/03/19_14:54:38	T1	265.2	K-T	Fail
4175	2018/03/19_14:54:39	T1	265.2	K-T	Fail
4176	2018/03/19_14:54:40	T1	265.3	K-T	Fail
4177	2018/03/19_14:54:41	T1	265.3	K-T	Fail
4178	2018/03/19_14:54:42	T1	265.4	K-T	Fail
4179	2018/03/19_14:54:43	T1	265.3	K-T	Fail
4180	2018/03/19_14:54:44	T1	265.4	K-T	Fail
4181	2018/03/19_14:54:45	T1	265.4	K-T	Fail
4182	2018/03/19_14:54:46	T1	265.4	K-T	Fail
4183	2018/03/19_14:54:47	T1	265.4	K-T	Fail
4184	2018/03/19_14:54:48	T1	265.4	K-T	Fail
4185	2018/03/19_14:54:49	T1	265.5	K-T	Fail
4186	2018/03/19_14:54:50	T1	265.5	K-T	Fail
4187	2018/03/19_14:54:51	T1	265.6	K-T	Fail
4188	2018/03/19_14:54:52	T1	265.6	K-T	Fail
4189	2018/03/19_14:54:53	T1	265.6	K-T	Fail
4190	2018/03/19_14:54:54	T1	265.6	K-T	Fail
4191	2018/03/19_14:54:55	T1	265.6	K-T	Fail
4192	2018/03/19_14:54:56	T1	265.6	K-T	Fail
4193	2018/03/19_14:54:57	T1	265.7	K-T	Fail
4194	2018/03/19_14:54:58	T1	265.7	K-T	Fail
4195	2018/03/19_14:54:59	T1	265.7	K-T	Fail
4196	2018/03/19_14:55:00	T1	265.7	K-T	Fail
4197	2018/03/19_14:55:01	T1	265.8	K-T	Fail
4198	2018/03/19_14:55:02	T1	265.8	K-T	Fail
4199	2018/03/19_14:55:03	T1	265.8	K-T	Fail
4200	2018/03/19_14:55:04	T1	265.8	K-T	Fail
4201	2018/03/19_14:55:05	T1	265.9	K-T	Fail
4202	2018/03/19_14:55:06	T1	265.9	K-T	Fail
4203	2018/03/19_14:55:07	T1	265.9	K-T	Fail
4204	2018/03/19_14:55:08	T1	265.9	K-T	Fail
4205	2018/03/19_14:55:09	T1	266.0	K-T	Fail
4206	2018/03/19_14:55:10	T1	266.0	K-T	Fail
4207	2018/03/19_14:55:11	T1	266.0	K-T	Fail
4208	2018/03/19_14:55:12	T1	266.1	K-T	Fail
4209	2018/03/19_14:55:13	T1	266.0	K-T	Fail
4210	2018/03/19_14:55:14	T1	266.0	K-T	Fail
4211	2018/03/19_14:55:15	T1	266.1	K-T	Fail
4212	2018/03/19_14:55:16	T1	266.1	K-T	Fail
4213	2018/03/19_14:55:17	T1	266.2	K-T	Fail
4214	2018/03/19_14:55:18	T1	266.2	K-T	Fail
4215	2018/03/19_14:55:19	T1	266.2	K-T	Fail
4216	2018/03/19_14:55:20	T1	266.2	K-T	Fail
4217	2018/03/19_14:55:21	T1	266.3	K-T	Fail
4218	2018/03/19_14:55:22	T1	266.3	K-T	Fail
4219	2018/03/19_14:55:23	T1	266.3	K-T	Fail
4220	2018/03/19_14:55:24	T1	266.3	K-T	Fail
4221	2018/03/19_14:55:25	T1	266.3	K-T	Fail
4222	2018/03/19_14:55:26	T1	266.3	K-T	Fail
4223	2018/03/19_14:55:27	T1	266.4	K-T	Fail
4224	2018/03/19_14:55:28	T1	266.3	K-T	Fail
4225	2018/03/19_14:55:29	T1	266.4	K-T	Fail
4226	2018/03/19_14:55:30	T1	266.4	K-T	Fail
4227	2018/03/19_14:55:31	T1	266.5	K-T	Fail
4228	2018/03/19_14:55:32	T1	266.5	K-T	Fail
4229	2018/03/19_14:55:33	T1	266.5	K-T	Fail
4230	2018/03/19_14:55:34	T1	266.6	K-T	Fail
4231	2018/03/19_14:55:35	T1	266.6	K-T	Fail
4232	2018/03/19_14:55:36	T1	266.6	K-T	Fail
4233	2018/03/19_14:55:37	T1	266.6	K-T	Fail
4234	2018/03/19_14:55:38	T1	266.6	K-T	Fail
4235	2018/03/19_14:55:39	T1	266.7	K-T	Fail
4236	2018/03/19_14:55:40	T1	266.6	K-T	Fail
4237	2018/03/19_14:55:41	T1	266.7	K-T	Fail
4238	2018/03/19_14:55:42	T1	266.7	K-T	Fail
4239	2018/03/19_14:55:43	T1	266.7	K-T	Fail
4240	2018/03/19_14:55:44	T1	266.7	K-T	Fail
4241	2018/03/19_14:55:45	T1	266.7	K-T	Fail
4242	2018/03/19_14:55:46	T1	266.7	K-T	Fail
4243	2018/03/19_14:55:47	T1	266.8	K-T	Fail
4244	2018/03/19_14:55:48	T1	266.8	K-T	Fail
4245	2018/03/19_14:55:49	T1	266.9	K-T	Fail
4246	2018/03/19_14:55:50	T1	266.9	K-T	Fail
4247	2018/03/19_14:55:51	T1	266.9	K-T	Fail
4248	2018/03/19_14:55:52	T1	266.9	K-T	Fail
4249	2018/03/19_14:55:53	T1	266.9	K-T	Fail
4250	2018/03/19_14:55:54	T1	267.0	K-T	Fail
4251	2018/03/19_14:55:55	T1	266.9	K-T	Fail
4252	2018/03/19_14:55:56	T1	267.0	K-T	Fail
4253	2018/03/19_14:55:57	T1	267.0	K-T	Fail
4254	2018/03/19_14:55:58	T1	267.0	K-T	Fail
4255	2018/03/19_14:55:59	T1	267.1	K-T	Fail
4256	2018/03/19_14:56:00	T1	267.1	K-T	Fail
4257	2018/03/19_14:56:01	T1	267.1	K-T	Fail
4258	2018/03/19_14:56:02	T1	267.1	K-T	Fail
4259	2018/03/19_14:56:03	T1	267.1	K-T	Fail
4260	2018/03/19_14:56:04	T1	267.2	K-T	Fail
4261	2018/03/19_14:56:05	T1	267.2	K-T	Fail
4262	2018/03/19_14:56:06	T1	267.2	K-T	Fail
4263	2018/03/19_14:56:07	T1	267.3	K-T	Fail
4264	2018/03/19_14:56:08	T1	267.3	K-T	Fail
4265	2018/03/19_14:56:09	T1	267.3	K-T	Fail
4266	2018/03/19_14:56:10	T1	267.3	K-T	Fail
4267	2018/03/19_14:56:11	T1	267.3	K-T	Fail
4268	2018/03/19_14:56:12	T1	267.3	K-T	Fail
4269	2018/03/19_14:56:13	T1	267.4	K-T	Fail
4270	2018/03/19_14:56:14	T1	267.4	K-T	Fail
4271	2018/03/19_14:56:15	T1	267.5	K-T	Fail
4272	2018/03/19_14:56:16	T1	267.5	K-T	Fail
4273	2018/03/19_14:56:17	T1	267.5	K-T	Fail
4274	2018/03/19_14:56:18	T1	267.5	K-T	Fail
4275	2018/03/19_14:56:19	T1	267.5	K-T	Fail
4276	2018/03/19_14:56:20	T1	267.5	K-T	Fail
4277	2018/03/19_14:56:21	T1	267.6	K-T	Fail
4278	2018/03/19_14:56:22	T1	267.6	K-T	Fail
4279	2018/03/19_14:56:23	T1	267.6	K-T	Fail
4280	2018/03/19_14:56:24	T1	267.6	K-T	Fail
4281	2018/03/19_14:56:25	T1	267.6	K-T	Fail
4282	2018/03/19_14:56:26	T1	267.7	K-T	Fail
4283	2018/03/19_14:56:27	T1	267.7	K-T	Fail
4284	2018/03/19_14:56:28	T1	267.7	K-T	Fail
4285	2018/03/19_14:56:29	T1	267.7	K-T	Fail
4286	2018/03/19_14:56:30	T1	267.7	K-T	Fail
4287	2018/03/19_14:56:31	T1	267.7	K-T	Fail
4288	2018/03/19_14:56:32	T1	267.8	K-T	Fail
4289	2018/03/19_14:56:33	T1	267.8	K-T	Fail
4290	2018/03/19_14:56:34	T1	267.8	K-T	Fail
4291	2018/03/19_14:56:35	T1	267.9	K-T	Fail
4292	2018/03/19_14:56:36	T1	267.9	K-T	Fail
4293	2018/03/19_14:56:37	T1	267.9	K-T	Fail
4294	2018/03/19_14:56:38	T1	267.9	K-T	Fail
4295	2018/03/19_14:56:39	T1	267.9	K-T	Fail
4296	2018/03/19_14:56:40	T1	268.0	K-T	Fail
4297	2018/03/19_14:56:41	T1	268.0	K-T	Fail
4298	2018/03/19_14:56:42	T1	268.0	K-T	Fail
4299	2018/03/19_14:56:43	T1	268.0	K-T	Fail
4300	2018/03/19_14:56:44	T1	268.0	K-T	Fail
4301	2018/03/19_14:56:45	T1	268.0	K-T	Fail
4302	2018/03/19_14:56:46	T1	268.0	K-T	Fail
4303	2018/03/19_14:56:47	T1	268.0	K-T	Fail
4304	2018/03/19_14:56:48	T1	268.1	K-T	Fail
4305	2018/03/19_14:56:49	T1	268.1	K-T	Fail
4306	2018/03/19_14:56:50	T1	268.2	K-T	Fail
4307	2018/03/19_14:56:51	T1	268.2	K-T	Fail
4308	2018/03/19_14:56:52	T1	268.3	K-T	Fail
4309	2018/03/19_14:56:53	T1	268.3	K-T	Fail
4310	2018/03/19_14:56:54	T1	268.3	K-T	Fail
4311	2018/03/19_14:56:55	T1	268.3	K-T	Fail
4312	2018/03/19_14:56:56	T1	268.3	K-T	Fail
4313	2018/03/19_14:56:57	T1	268.3	K-T	Fail
4314	2018/03/19_14:56:58	T1	268.4	K-T	Fail
4315	2018/03/19_14:56:59	T1	268.4	K-T	Fail
4316	2018/03/19_14:57:00	T1	268.4	K-T	Fail
4317	2018/03/19_14:57:01	T1	268.4	K-T	Fail
4318	2018/03/19_14:57:02	T1	268.4	K-T	Fail
4319	2018/03/19_14:57:03	T1	268.4	K-T	Fail
4320	2018/03/19_14:57:04	T1	268.4	K-T	Fail
4321	2018/03/19_14:57:05	T1	268.4	K-T	Fail
4322	2018/03/19_14:57:06	T1	268.5	K-T	Fail
4323	2018/03/19_14:57:07	T1	268.5	K-T	Fail
4324	2018/03/19_14:57:08	T1	268.6	K-T	Fail
4325	2018/03/19_14:57:09	T1	268.6	K-T	Fail
4326	2018/03/19_14:57:10	T1	268.7	K-T	Fail
4327	2018/03/19_14:57:11	T1	268.7	K-T	Fail
4328	2018/03/19_14:57:12	T1	268.7	K-T	Fail
4329	2018/03/19_14:57:13	T1	268.7	K-T	Fail
4330	2018/03/19_14:57:14	T1	268.8	K-T	Fail
4331	2018/03/19_14:57:15	T1	268.8	K-T	Fail
4332	2018/03/19_14:57:16	T1	268.8	K-T	Fail
4333	2018/03/19_14:57:17	T1	268.9	K-T	Fail
4334	2018/03/19_14:57:18	T1	269.0	K-T	Fail
4335	2018/03/19_14:57:19	T1	269.0	K-T	Fail
4336	2018/03/19_14:57:20	T1	269.0	K-T	Fail
4337	2018/03/19_14:57:21	T1	269.0	K-T	Fail
4338	2018/03/19_14:57:22	T1	269.0	K-T	Fail
4339	2018/03/19_14:57:23	T1	269.0	K-T	Fail
4340	2018/03/19_14:57:24	T1	269.0	K-T	Fail
4341	2018/03/19_14:57:25	T1	269.1	K-T	Fail
4342	2018/03/19_14:57:26	T1	269.1	K-T	Fail
4343	2018/03/19_14:57:27	T1	269.1	K-T	Fail
4344	2018/03/19_14:57:28	T1	269.1	K-T	Fail
4345	2018/03/19_14:57:29	T1	269.1	K-T	Fail
4346	2018/03/19_14:57:30	T1	269.2	K-T	Fail
4347	2018/03/19_14:57:31	T1	269.3	K-T	Fail
4348	2018/03/19_14:57:32	T1	269.3	K-T	Fail
4349	2018/03/19_14:57:33	T1	269.3	K-T	Fail
4350	2018/03/19_14:57:34	T1	269.4	K-T	Fail
4351	2018/03/19_14:57:35	T1	269.5	K-T	Fail
4352	2018/03/19_14:57:36	T1	269.5	K-T	Fail
4353	2018/03/19_14:57:37	T1	269.5	K-T	Fail
4354	2018/03/19_14:57:38	T1	269.6	K-T	Fail
4355	2018/03/19_14:57:39	T1	269.6	K-T	Fail
4356	2018/03/19_14:57:40	T1	269.6	K-T	Fail
4357	2018/03/19_14:57:41	T1	269.6	K-T	Fail
4358	2018/03/19_14:57:42	T1	269.7	K-T	Fail
4359	2018/03/19_14:57:43	T1	269.8	K-T	Fail
4360	2018/03/19_14:57:44	T1	269.8	K-T	Fail
4361	2018/03/19_14:57:45	T1	269.8	K-T	Fail
4362	2018/03/19_14:57:46	T1	269.8	K-T	Fail
4363	2018/03/19_14:57:47	T1	269.8	K-T	Fail
4364	2018/03/19_14:57:48	T1	269.9	K-T	Fail
4365	2018/03/19_14:57:49	T1	269.9	K-T	Fail
4366	2018/03/19_14:57:50	T1	269.9	K-T	Fail
4367	2018/03/19_14:57:51	T1	270.0	K-T	Fail
4368	2018/03/19_14:57:52	T1	270.0	K-T	Fail
4369	2018/03/19_14:57:53	T1	270.1	K-T	Fail
4370	2018/03/19_14:57:54	T1	270.1	K-T	Fail
4371	2018/03/19_14:57:55	T1	270.1	K-T	Fail
4372	2018/03/19_14:57:56	T1	270.1	K-T	Fail
4373	2018/03/19_14:57:57	T1	270.1	K-T	Fail
4374	2018/03/19_14:57:58	T1	270.2	K-T	Fail
4375	2018/03/19_14:57:59	T1	270.2	K-T	Fail
4376	2018/03/19_14:58:00	T1	270.2	K-T	Fail
4377	2018/03/19_14:58:01	T1	270.2	K-T	Fail
4378	2018/03/19_14:58:02	T1	270.2	K-T	Fail
4379	2018/03/19_14:58:03	T1	270.3	K-T	Fail
4380	2018/03/19_14:58:04	T1	270.3	K-T	Fail
4381	2018/03/19_14:58:05	T1	270.4	K-T	Fail
4382	2018/03/19_14:58:06	T1	270.4	K-T	Fail
4383	2018/03/19_14:58:07	T1	270.4	K-T	Fail
4384	2018/03/19_14:58:08	T1	270.5	K-T	Fail
4385	2018/03/19_14:58:09	T1	270.5	K-T	Fail
4386	2018/03/19_14:58:10	T1	270.6	K-T	Fail
4387	2018/03/19_14:58:11	T1	270.6	K-T	Fail
4388	2018/03/19_14:58:12	T1	270.6	K-T	Fail
4389	2018/03/19_14:58:13	T1	270.6	K-T	Fail
4390	2018/03/19_14:58:14	T1	270.7	K-T	Fail
4391	2018/03/19_14:58:15	T1	270.7	K-T	Fail
4392	2018/03/19_14:58:16	T1	270.7	K-T	Fail
4393	2018/03/19_14:58:17	T1	270.8	K-T	Fail
4394	2018/03/19_14:58:18	T1	270.8	K-T	Fail
4395	2018/03/19_14:58:19	T1	270.8	K-T	Fail
4396	2018/03/19_14:58:20	T1	270.8	K-T	Fail
4397	2018/03/19_14:58:21	T1	270.8	K-T	Fail
4398	2018/03/19_14:58:22	T1	270.9	K-T	Fail
4399	2018/03/19_14:58:23	T1	271.0	K-T	Fail
4400	2018/03/19_14:58:24	T1	271.1	K-T	Fail
4401	2018/03/19_14:58:25	T1	271.1	K-T	Fail
4402	2018/03/19_14:58:26	T1	271.1	K-T	Fail
4403	2018/03/19_14:58:27	T1	271.1	K-T	Fail
4404	2018/03/19_14:58:28	T1	271.1	K-T	Fail
4405	2018/03/19_14:58:29	T1	271.2	K-T	Fail
4406	2018/03/19_14:58:30	T1	271.3	K-T	Fail
4407	2018/03/19_14:58:31	T1	271.3	K-T	Fail
4408	2018/03/19_14:58:32	T1	271.3	K-T	Fail
4409	2018/03/19_14:58:33	T1	271.3	K-T	Fail
4410	2018/03/19_14:58:34	T1	271.3	K-T	Fail
4411	2018/03/19_14:58:35	T1	271.4	K-T	Fail
4412	2018/03/19_14:58:36	T1	271.4	K-T	Fail
4413	2018/03/19_14:58:37	T1	271.5	K-T	Fail
4414	2018/03/19_14:58:38	T1	271.5	K-T	Fail
4415	2018/03/19_14:58:39	T1	271.6	K-T	Fail
4416	2018/03/19_14:58:40	T1	271.6	K-T	Fail
4417	2018/03/19_14:58:41	T1	271.6	K-T	Fail
4418	2018/03/19_14:58:42	T1	271.6	K-T	Fail
4419	2018/03/19_14:58:43	T1	271.7	K-T	Fail
4420	2018/03/19_14:58:44	T1	271.7	K-T	Fail
4421	2018/03/19_14:58:45	T1	271.7	K-T	Fail
4422	2018/03/19_14:58:46	T1	271.7	K-T	Fail
4423	2018/03/19_14:58:47	T1	271.7	K-T	Fail
4424	2018/03/19_14:58:48	T1	271.7	K-T	Fail
4425	2018/03/19_14:58:49	T1	271.8	K-T	Fail
4426	2018/03/19_14:58:50	T1	271.8	K-T	Fail
4427	2018/03/19_14:58:51	T1	271.9	K-T	Fail
4428	2018/03/19_14:58:52	T1	271.9	K-T	Fail
4429	2018/03/19_14:58:53	T1	271.9	K-T	Fail
4430	2018/03/19_14:58:54	T1	271.9	K-T	Fail
4431	2018/03/19_14:58:55	T1	272.0	K-T	Fail
4432	2018/03/19_14:58:56	T1	272.0	K-T	Fail
4433	2018/03/19_14:58:57	T1	272.0	K-T	Fail
